milliseconds,x,y,pressure,azimuth,altitude,time,Speed_x,Speed_Ax,Speed_y,Speed_Ay,Speed_abs,Speed_A_abs,Strokes_Number,PerStrokes_Time
0,614,564,0,0,9,21:02:16:01:01:50:537,0.0,0.0,0.0,0.25,0.0,0.25,1,0
4,614,562,0,0,9,21:02:16:01:01:50:541,-0.022443605022964455,-0.022443605022964462,1.02400743367018,-0.12599256632981987,1.0242533571427606,0.12797594374256785,1,4
9,614,560,0,0,9,21:02:16:01:01:50:546,0.10099622260334007,0.07181953607348628,0.5169665484841894,-0.01682378774457644,0.52673964083957,0.07376371462911394,1,9
17,616,558,0,0,9,21:02:16:01:01:50:554,0.5107294104993747,-0.031886239099477603,0.533362054009927,0.020922664126010813,0.7384575894435151,0.038137778095202586,1,17
25,619,556,0,0,9,21:02:16:01:01:50:562,1.106086135399161,0.14947542032442415,0.349585235476103,-0.06686686875946682,1.1600156791117666,0.1637500516606301,1,25
33,627,557,0,0,9,21:02:16:01:01:50:570,1.9399260479039817,-0.09726544219821896,-0.43170299591433864,-0.03470518908814358,1.9873803229421834,0.10327156624966465,1,33
41,634,561,0,0,9,21:02:16:01:01:50:578,2.0092096729849125,0.1458363484684517,-1.2477732518187485,-0.07556237488795886,2.365134583479442,0.1642495450018663,1,41
49,645,568,0,0,9,21:02:16:01:01:50:586,2.3732352601563678,-0.11107995167558785,-1.5272039968106679,0.05570468863997904,2.8221618748618837,0.12426491057707297,1,49
59,658,577,0,0,9,21:02:16:01:01:50:596,4.07559590473187,0.23821874725735484,-2.824115449578559,-0.15508697919355743,4.958438267359542,0.2842536590094249,1,59
65,671,587,0,0,9,21:02:16:01:01:50:602,3.824628139240386,-0.2187000659132463,-3.315079591833637,-0.03237725870099224,5.0613766016431985,0.22108370747626171,1,65
72,681,600,0,0,9,21:02:16:01:01:50:609,2.2273050633267015,-0.024526028338736103,-3.129536283895126,0.08992477978999998,3.8412088198035885,0.09320939913094856,1,72
81,691,613,0,0,9,21:02:16:01:01:50:618,2.4613125564264653,0.04566349594115276,-2.9928111634869703,-0.019417962909175197,3.8749165359675573,0.049620682634459776,1,81
89,700,626,0,0,9,21:02:16:01:01:50:626,2.269720903382458,-0.15606140920215447,-4.228372488056026,-0.15405570156642207,4.799038119977834,0.21929049826037791,1,89
95,703,639,0,0,9,21:02:16:01:01:50:632,0.8037424208415468,0.042401915021850645,-3.539421252522015,0.2031505578555367,3.6295322951951725,0.20752848371858745,1,95
103,707,653,0,0,9,21:02:16:01:01:50:640,1.0443360696580752,-0.03136064567486138,-4.233759726378117,-0.2829851763195622,4.360660414099014,0.28471757956571264,1,103
110,710,671,0,0,9,21:02:16:01:01:50:647,0.7496615491172929,0.024718945928515368,-4.056318144411014,0.276539914024449,4.125010221430118,0.2776424865478382,1,110
120,715,688,0,0,9,21:02:16:01:01:50:657,1.1913678864085517,-0.01923482132740641,-4.398634709871647,-0.21928894140228988,4.557120225718563,0.2201309114432459,1,120
127,718,704,0,0,9,21:02:16:01:01:50:664,0.7738718161145329,-0.003110994674966364,-4.149504999634407,0.1680198790210932,4.221050737644283,0.16804867757328668,1,127
135,721,718,0,0,9,21:02:16:01:01:50:672,0.7147003464707996,-0.011681872735966945,-3.37306951681556,-0.036411008316381686,3.4479551259428884,0.038239085726975014,1,135
143,724,732,0,0,9,21:02:16:01:01:50:680,0.920898226573697,0.049838485618834145,-3.8582169331033525,-0.022375845755566413,3.966596960442543,0.054631063709721386,1,143
150,728,745,0,0,9,21:02:16:01:01:50:687,1.055197418615258,-0.03187545115798001,-3.401679245077384,0.045672328048700375,3.561581569842609,0.055695654551435804,1,150
158,731,757,0,0,9,21:02:16:01:01:50:695,0.4754403007347375,-0.0713971616454834,-2.4626641553733672,0.11616477771063709,2.5081383976414773,0.1363517886629765,1,158
167,732,766,0,0,9,21:02:16:01:01:50:704,0.5370732926018668,0.12213041909743806,-2.764079855617799,-0.14610900739458488,2.8157743464024816,0.19043025313942824,1,167
173,735,774,0,0,9,21:02:16:01:01:50:710,0.7261288241706189,-0.11466746413007628,-1.9224021554695365,0.22296453707363537,2.054967911342006,0.2507225800012493,1,173
182,736,778,0,0,9,21:02:16:01:01:50:719,0.20660308310124845,0.0415453417760363,-0.8410757884319686,-0.05321652605646859,0.86607927803025,0.06751306591176605,1,182
189,737,780,0,0,9,21:02:16:01:01:50:726,0.2556708518670904,-0.015281081312326372,-0.33159058193842256,0.09266127893217563,0.4187121905613752,0.09391285353677836,1,189
199,737,781,0,0,9,21:02:16:01:01:50:736,-0.23493629717254866,-0.06284034849560145,-0.5124709097963809,-0.16636820870129773,0.5637565938564962,0.17784063164959577,1,199
280,738,781,0,0,9,21:02:16:01:01:50:817,3.3852770787873276,0.1439978804123062,7.738162913970626,0.36978273079400537,8.44625752527788,0.3968307668978159,1,280
283,747,758,0,0,9,21:02:16:01:01:50:820,3.8051156884735526,-0.3918832517326007,9.84400007586774,-0.8825579561959287,10.553825983800929,0.9656505729471979,1,283
291,759,721,0,0,9,21:02:16:01:01:50:828,2.207301629983298,-0.10132026288996288,8.092231673048234,0.007115855491052016,8.387871835931445,0.1015698334716599,1,291
299,763,690,0,0,9,21:02:16:01:01:50:836,0.9906777915932554,0.04716430329245223,8.537073231939324,0.29159453423172077,8.594362213349577,0.2953842309583851,1,299
307,768,648,0,0,9,21:02:16:01:01:50:844,1.2605427591992358,0.006413049720153957,9.926142065861134,-0.142243992417935,10.0058615001122,0.1423884847370275,1,307
316,770,598,0,0,9,21:02:16:01:01:50:853,-0.48645217864710133,-0.3346694203879466,13.93067097701558,0.4818747557432618,13.939161724866196,0.5866914872106398,1,316
323,758,546,0,0,9,21:02:16:01:01:50:860,-3.9271812427765553,-0.13819194487353012,13.523524972295993,-0.41452871627538895,14.082204379639196,0.4369565999557058,1,323
331,740,500,0,0,9,21:02:16:01:01:50:868,-3.5928697349527683,0.4092698218294769,10.611064920509568,-0.1260862966712174,11.202830520882134,0.4282517265214398,1,331
339,736,465,0,0,9,21:02:16:01:01:50:876,-1.1180064840790378,-0.18638734244437763,9.740548678999065,-0.11237609703974148,9.804500347615539,0.21764335186116548,1,339
345,731,445,0,0,9,21:02:16:01:01:50:882,-1.6631583378421246,-0.009218831032206855,5.022697599787759,-0.34912981825291634,5.290896600354943,0.349251509429687,1,345
353,723,432,0,0,9,21:02:16:01:01:50:890,-2.029665143044066,0.047056415446007235,3.0832669305790037,0.024986436665013195,3.691351454154719,0.053278778625658677,1,353
360,718,423,0,0,9,21:02:16:01:01:50:897,-1.158938596544322,0.05376341416616456,2.4424421819430178,0.001104451479807148,2.7034538062809013,0.053774757236772275,1,360
368,715,414,0,0,9,21:02:16:01:01:50:905,-0.6471764635760144,0.011677119075912326,1.8606978301947357,-0.1465405394168777,1.9700339566358123,0.14700505026189584,1,368
376,713,411,0,0,9,21:02:16:01:01:50:913,-0.5023555491516205,-0.006721890469813862,0.6147664972780393,0.02255770618770363,0.7939136879654712,0.0235379251409069,1,376
384,711,409,0,0,9,21:02:16:01:01:50:921,-0.4002195216356853,0.015210442803343122,0.3620543625112885,-0.037440285333936806,0.5396841918305115,0.040412034546164294,1,384
395,709,408,0,0,9,21:02:16:01:01:50:932,-0.525642634571259,-0.010466435788874425,0.28484314734437843,0.026156703512955903,0.5978593462245659,0.028173026404476165,1,395
401,708,407,0,0,9,21:02:16:01:01:50:938,-0.22683923301466824,0.04657550614900786,0.3280340709628516,-0.003823221036956915,0.3988262646154891,0.04673216014837853,1,401
408,708,406,0,0,9,21:02:16:01:01:50:945,0.004949908793523319,-0.02116636359156537,0.13042237540112495,-0.02862765956771408,0.13051627332381263,0.0356027785434687,1,408
425,707,406,0,0,9,21:02:16:01:01:50:962,-0.10645631529403515,0.01982445487538203,0.10013741434684914,0.0319851381980069,0.14615214270771254,0.03763054712134356,1,425
435,706,406,0,0,9,21:02:16:01:01:50:972,-0.5290667866459828,-0.095775120574343,-0.3602005196837328,-0.1240527250041233,0.6400438103070266,0.15672253284699866,1,435
442,702,411,0,0,9,21:02:16:01:01:50:979,-1.0510979491422785,0.0327911603146304,-1.5438271215308015,-0.055396145364880425,1.8676747789337371,0.06437385428935224,1,442
451,697,420,0,0,9,21:02:16:01:01:50:988,-1.2259198786868357,-0.03151702120107522,-1.8991742139075465,0.10297333471325806,2.2604738980423758,0.10768858011580291,1,451
459,692,425,0,0,9,21:02:16:01:01:50:996,-1.1720921578220278,0.04497395141727716,-1.3635449110379394,-0.09406600899585628,1.7980697291388228,0.10426442516262256,1,459
467,689,432,0,0,9,21:02:16:01:01:51:04,-0.510711490025053,0.039121215531966555,-1.4716461419406963,0.08579070127016704,1.5577447137231908,0.09428952184164273,1,467
477,687,439,0,0,9,21:02:16:01:01:51:14,-0.49918309760972673,-0.07181553704890131,-1.4231612224694423,-0.12859371737591627,1.5081683029688562,0.14728820560445138,1,477
493,679,464,0,0,9,21:02:16:01:01:51:30,-1.5104428417226692,0.09644973570145016,-5.854094482720451,0.040872893177873446,6.0458134101814025,0.10475277998033962,1,493
499,679,474,0,0,9,21:02:16:01:01:51:36,0.06486980967432146,-0.01578996301356436,-2.8588741585371618,-0.06098463696862858,2.8596100340009207,0.0629956258653341,1,499
508,679,494,0,0,9,21:02:16:01:01:51:45,-0.05868478578760329,-0.011666613755752252,-6.896709705455737,-0.19433684259352407,6.896959378263025,0.1946867182571684,1,508
513,679,508,0,0,9,21:02:16:01:01:51:50,0.14653610596458722,0.09375497045662846,-3.870738482604715,0.5047253317339332,3.8735112276935917,0.5133591870992982,1,513
521,682,515,0,0,9,21:02:16:01:01:51:58,0.8319079062443118,-0.01616202038669734,-1.277424361726303,-0.0751468015143302,1.5244289961830453,0.07686515908273502,1,521
529,686,520,0,0,9,21:02:16:01:01:51:66,1.150832269058166,0.0646431110901609,-1.3945640704900732,-0.016638125676612374,1.808099515570813,0.06674997406325811,1,529
537,693,527,0,0,9,21:02:16:01:01:51:74,2.0647630175230245,0.038839576026053736,-2.019319356313404,-0.04580069577922031,2.8880611110765586,0.060051780987280444,1,537
544,701,534,0,0,9,21:02:16:01:01:51:81,2.163106877434191,-0.010741330337148941,-1.676058852145921,0.1081608398270726,2.736458411717561,0.10869288591949985,1,544
552,711,539,0,0,9,21:02:16:01:01:51:89,2.7167515664802133,0.08665250259865442,-1.3305256550164484,-0.0842775405447044,3.0250681963601487,0.1208774588038403,1,552
560,728,546,0,0,9,21:02:16:01:01:51:97,4.983775745533845,0.3203813199425312,-1.6546163055660636,0.04144932235174502,5.251264209732407,0.3230514455803246,1,560
569,760,552,0,0,9,21:02:16:01:01:51:106,5.944267922726274,-0.3336501739446626,-0.9782994404608262,0.05721592937758946,6.024233638593253,0.3385204589797268,1,569
580,790,556,0,0,9,21:02:16:01:01:51:117,9.946540111243095,0.4993525553278868,-1.3399069124732714,-0.07668175073522412,10.036384344905365,0.5052059633538675,1,580
585,811,559,0,0,9,21:02:16:01:01:51:122,6.958538389194089,-0.6945532441474898,-1.0284817982153966,0.08125179643837402,7.034133302912893,0.6992896848804975,1,585
591,823,561,0,0,9,21:02:16:01:01:51:128,2.499916287387625,-0.06943190089910942,-0.4090140151065509,0.032644872005315344,2.533154931799378,0.07672337668994485,1,591
600,831,562,0,0,9,21:02:16:01:01:51:137,1.534833201492965,-0.04626557497871619,-0.21776278269970617,-0.014835956161818995,1.5502043690863034,0.048586099075215175,1,600
609,835,563,0,0,9,21:02:16:01:01:51:146,0.9163064621960706,-0.04180209548232213,-0.21993485409462432,0.02669895264196064,0.9423316150421266,0.04960089977904467,1,609
615,836,563,0,0,9,21:02:16:01:01:51:152,0.2511266953881587,6.31062101907088E-4,0.026439516930033442,-1.2971785596360176E-4,0.25251468312173564,6.442562367716634E-4,1,615
623,837,563,0,0,9,21:02:16:01:01:51:160,0.22022236081605423,-0.002107145744933203,-0.052360162436212464,-0.019570201985597876,0.22636138101218356,0.019683314480734418,1,623
633,838,564,0,0,9,21:02:16:01:01:51:170,0.10039403739558786,-0.007919124999766134,-0.12773169550261598,0.01055650143292323,0.16246337673629616,0.013196676220368186,1,633
666,838,565,0,0,9,21:02:16:01:01:51:203,-0.009516451688973877,0.0030944305281581696,-0.18134514526426393,-0.008908341975563661,0.18159467107728014,0.009430485514923752,1,666
675,838,566,0,0,9,21:02:16:01:01:51:212,0.005107966001235991,1.5544006966624566E-4,-0.31944439280365783,-0.009434700687511528,0.31948522878275204,0.009435981066014723,1,675
681,838,567,0,0,9,21:02:16:01:01:51:218,-0.010682252211470719,-0.005418846140568482,-0.29114044566348307,0.0049804608453475705,0.29133635134229474,0.0073599513400017915,1,681
689,838,569,0,0,9,21:02:16:01:01:51:226,0.04303988898521538,0.018849381439740003,-0.6876409520544242,-0.07285558744308286,0.6889865825879156,0.07525447363670487,1,689
697,839,574,0,0,9,21:02:16:01:01:51:234,0.33852269627060927,0.02377132038160846,-1.3332957461188202,0.005191888926983842,1.3755999282163636,0.024331695035800755,1,697
705,841,581,0,0,9,21:02:16:01:01:51:242,0.47786932593234765,-0.020184662966173845,-2.104176063470295,-0.13541196826485252,2.157757168624028,0.1369080778055826,1,705
713,842,589,0,0,9,21:02:16:01:01:51:250,0.0,0.03125,0.0,-0.25,0.0,0.25194555463432966,1,713
1108,992,787,0,0,9,21:02:16:01:01:51:645,0.0,0.9444444444444444,0.0,0.6111111111111112,0.0,1.1249142628509214,2,0
1114,1009,776,0,0,9,21:02:16:01:01:51:651,5.80402662166948,-0.3806489188870134,3.9706823612632083,-0.10287842582452776,7.032285790487671,0.3943064416795457,2,6
1122,1029,759,0,0,9,21:02:16:01:01:51:659,3.664542432209094,-0.12297212847808306,3.2951489807716947,-0.14725491929835066,4.928171876359598,0.19184930450745433,2,14
1132,1044,744,0,0,9,21:02:16:01:01:51:669,3.9286329208293704,0.14721879763070975,4.188833777805507,0.23742045013368465,5.742863836511246,0.2793597045343392,2,24
1139,1058,726,0,0,9,21:02:16:01:01:51:676,3.9131826523480613,-0.11081683352332868,5.362789440349661,-0.02445352614147735,6.638712906291674,0.11348279840085483,2,31
1146,1069,707,0,0,9,21:02:16:01:01:51:683,2.650779326921242,-0.07129840231290528,5.020722746510134,-0.01715736597593858,5.677524807286825,0.07333373970830338,2,38
1154,1077,688,0,0,9,21:02:16:01:01:51:691,1.6225238442980254,-0.06423769056512113,4.013295081994597,-0.16872732793072343,4.328870642613112,0.1805419399468781,2,46
1163,1082,674,0,0,9,21:02:16:01:01:51:700,1.202752077677153,0.009755781227854926,3.62157170058795,0.1063690456428265,3.8160705107290935,0.10681549109717875,2,55
1170,1085,662,0,0,9,21:02:16:01:01:51:707,0.6079696579672493,-0.07085007801571852,2.8607554152646832,-0.13326893668756937,2.9246450470057086,0.15093158397323198,2,62
1179,1085,650,0,0,9,21:02:16:01:01:51:716,-0.23044729819709864,-0.04139072705784029,3.259151765517076,0.13714537430979426,3.2672888130557753,0.14325517785040165,2,71
